0,0.99055684
1,0.96320915
2,0.9854638
3,0.9878884
4,-0.017092558
5,1.0127496
6,0.99683195
7,0.99229187
8,0.24442177
9,0.7109647
10,-0.063664444
11,0.9852784
12,0.89436644
13,0.012627628
14,0.90775603
15,0.9846032
16,-0.0021089448
17,1.0043712
18,0.92092717
19,0.93443704
20,-0.016655603
21,0.98403543
22,0.2714057
23,0.7433792
24,0.82390976
25,1.0355321
26,1.0038956
27,0.92788446
28,-0.00063876587
29,-0.04884645
30,0.76961076
31,0.9945381
32,0.008663159
33,0.9634655
34,-0.06722312
35,-0.00064087426
36,0.017356925
37,0.97388977
38,0.98209965
39,0.9948817
40,0.98178613
41,0.94324297
42,0.9926892
43,0.0009427777
44,0.97747695
45,0.98106164
46,-0.06705037
47,0.92085034
48,0.97940254
49,1.0176233
50,0.712586
51,0.97435194
52,0.9353518
53,0.9553529
54,1.0023504
55,0.8820402
56,0.57184947
57,0.9723439
58,0.9936933
59,0.96924436
60,0.9283246
61,0.9951358
62,0.9895194
63,0.9486773
64,0.94434905
65,0.003147271
66,-0.008359885
67,0.9805526
68,0.9531078
69,0.98757255
70,0.9864841
71,0.99453634
72,0.98164606
73,0.8870604
74,0.9855848
75,0.98729944
76,0.9939116
77,0.9531823
78,-0.002065875
79,0.9960863
80,0.99278754
81,0.9851012
82,0.97137594
83,0.022241093
84,0.9280599
85,0.75731325
86,0.99441105
87,-0.0061255004
88,0.7845428
89,0.9367659
90,0.008502881
91,-0.03296241
92,1.001562
93,0.8652958
94,0.9577978
95,0.95052505
96,0.95685124
97,0.9971158
98,0.18088801
99,-0.009884278
100,0.78678274
101,0.8982497
102,0.99843645
103,0.78732294
104,0.8081443
105,0.93197304
106,0.9422902
107,1.0066658
108,0.97101325
109,1.0068202
110,0.85386264
111,0.93993926
112,0.99902725
113,0.89072174
114,0.051483814
115,0.012915825
116,1.0153123
117,0.9608451
118,0.9512111
119,1.0068389
120,1.0031514
121,1.0030335
122,0.99058145
123,1.0099564
124,1.0003866
125,0.9307539
126,0.0071657514
127,0.91303986
128,0.90990245
129,0.881878
130,0.938258
131,0.82747805
132,0.97913796
133,0.9835516
134,0.95322865
135,0.9896964
136,0.8005521
137,0.80960053
138,0.99060804
139,0.007397277
140,1.0234174
141,0.9766337
142,1.002538
143,-0.0013131999
144,0.6870864
145,-0.043320384
146,0.9739986
147,0.9494335
148,0.9020923
149,0.89420027
150,0.935787
151,0.97717875
152,0.86241174
153,0.81694084
154,0.008950246
155,0.71501416
156,0.980954
157,0.36912248
158,0.9825035
159,0.95192194
160,0.62812734
161,0.42286378
162,0.96363753
163,0.9974551
164,0.85168624
165,0.99304694
166,0.9914487
167,1.0041242
168,0.99430335
169,0.34373337
170,0.20158483
171,1.0071507
172,0.9602895
173,0.8985129
174,0.95336854
175,1.0064493
176,0.94972104
177,-0.0043811784
178,0.9999523
179,0.9714646
180,0.9660348
181,0.9572134
182,0.98602325
183,0.9486118
184,0.94168776
185,0.9498209
186,0.9028158
187,0.88069046
188,0.9922774
189,0.9597725
190,0.9925498
191,0.97705704
192,1.0145432
193,1.0032109
194,0.9649017
195,0.7238557
196,0.98798174
197,0.985925
198,1.0014437
199,0.97504175
200,0.91144437
201,0.9750006
202,0.98650724
