0,27745.59
1,33716.11
2,136544.83
3,42338.934
4,50192.176
5,42004.984
6,70667.63
7,82062.164
8,38498.38
9,42040.656
10,63823.613
11,38721.004
12,43235.28
13,66017.414
14,50367.793
15,44651.227
16,41701.477
17,142233.78
18,53604.395
19,43376.453
20,100454.31
21,55159.902
22,65394.22
23,94745.54
24,42905.867
25,40771.863
26,65002.992
27,35673.492
28,95679.6
29,122217.53
30,101466.71
31,40037.664
32,27261.812
33,76237.766
34,46627.81
35,59902.113
36,70548.945
37,48949.473
38,92034.08
39,59280.797
40,47206.28
41,92926.2
42,103044.555
43,68924.695
44,84836.164
45,53285.73
46,85964.77
47,152532.48
48,59191.098
49,60949.71
50,67256.41
51,43955.086
52,46020.883
53,27049.656
54,71191.04
55,122294.734
56,108222.09
57,114456.88
58,38274.867
59,91414.12
60,112158.61
61,35361.89
62,85044.586
63,38474.97
64,148776.47
65,37367.598
66,46431.277
67,75914.68
68,80098.49
69,49089.742
70,75511.44
71,80674.08
72,68109.06
73,38377.9
74,50026.887
75,49160.56
76,67015.83
77,47136.03
78,54192.406
79,80971.516
80,74661.0
81,103083.516
82,42245.305
83,66655.67
84,39594.938
85,55122.863
86,38002.527
87,25674.086
88,48369.9
89,67898.01
90,34366.297
91,40872.117
92,115626.09
93,50881.66
94,56182.645
95,53530.246
96,56558.39
97,38666.875
98,105854.92
99,118105.26
100,38870.945
101,51362.87
102,52346.75
103,34439.797
104,54900.367
105,75019.82
106,63478.04
107,53356.45
108,64723.695
109,52804.285
110,37234.03
111,38211.72
112,48606.703
113,53704.67
114,36160.094
115,73262.52
116,61334.53
117,75342.61
118,73087.805
119,39659.8
120,90730.72
121,56880.605
122,81563.766
123,59942.93
124,96118.53
125,34504.906
126,63075.117
127,136059.56
128,79583.25
129,124238.1
130,65066.6
131,46095.72
132,101405.234
133,69482.95
134,65082.78
135,56533.38
136,41653.1
137,38487.53
138,71663.625
139,40724.004
140,35211.617
141,73881.48
142,86963.695
143,49490.125
144,67024.57
145,65287.51
146,75084.945
147,47666.742
148,62031.082
149,24927.713
150,91936.1
151,50835.867
152,41930.344
153,58498.527
154,41389.723
155,35918.062
156,78606.305
157,29552.033
158,93803.03
159,65391.44
160,45829.258
161,52450.63
162,63294.79
163,47170.008
164,66588.0
165,64965.6
166,102444.336
167,64822.906
168,70173.78
169,84461.61
170,72130.83
171,48692.926
172,51905.312
173,54010.527
174,83102.78
175,78428.41
176,38244.105
177,41087.36
178,53157.277
179,69042.234
180,54432.434
181,94948.61
182,42574.945
183,73178.2
184,57018.406
185,46466.047
186,66734.01
187,45490.914
188,94371.83
189,96367.28
190,102545.47
191,86700.23
192,72585.52
193,62526.71
194,74107.97
195,71775.49
196,40673.53
197,97279.04
198,49364.28
199,42055.68
200,26348.479
201,31028.48
202,78381.875
203,77206.484
204,52774.59
205,110051.95
206,75305.55
207,48662.375
208,75268.54
209,62131.55
210,58982.277
211,59444.617
212,28512.51
213,38861.586
214,54726.93
215,99430.8
216,59171.617
217,50820.695
218,67603.8
219,39110.57
220,72044.27
221,108513.586
222,126317.61
223,35160.188
224,41125.27
225,37314.742
226,74297.62
227,43367.203
228,24672.918
229,73346.44
230,37073.6
231,76147.81
232,48381.203
233,74076.266
234,37538.004
235,95560.12
236,63995.72
237,39752.773
238,104652.8
239,70285.125
240,69631.805
241,23468.133
242,56140.62
243,67896.36
244,55924.535
245,44944.773
246,93558.43
247,94317.6
248,52993.613
249,111317.6
250,84031.195
251,67282.25
252,41753.99
253,31797.643
254,55316.23
255,55385.28
256,31516.055
257,144900.05
258,54661.95
259,81864.555
260,54470.58
261,66430.4
262,33521.777
263,66901.77
264,70299.59
265,81716.3
266,38985.395
267,97342.195
268,89150.086
269,51356.97
270,43882.125
271,31385.8
272,142283.3
273,39026.04
274,68166.25
275,83015.15
276,62930.223
277,90916.81
278,73521.984
279,85115.03
280,36055.3
281,60253.59
282,92296.14
283,52585.64
284,96276.01
285,44956.867
286,55653.66
287,68150.23
288,72010.47
289,89097.07
290,54644.74
291,54535.91
292,125405.19
293,104160.695
294,27894.652
295,28905.133
296,60587.082
297,59581.062
298,54529.25
299,83092.59
300,42278.465
301,86722.81
302,49457.688
303,89289.77
304,91405.14
305,31688.85
306,55658.742
307,104260.78
308,118146.94
309,36915.336
310,56114.016
311,41767.86
312,74448.625
313,56476.56
314,114287.44
315,55988.797
316,39593.08
317,22777.04
318,70656.09
319,48651.63
320,60478.72
321,59201.832
322,53930.973
323,92633.29
324,98058.21
325,69307.74
326,63529.926
327,97425.54
328,54368.242
329,59070.137
330,89653.51
331,51670.004
332,141953.72
333,116185.74
334,95643.805
335,47886.105
336,95272.85
337,42715.773
